,Description,Duration,Location,Occurred,Posted,Reported,Shape
1930,"Green and orange teardrop shaped light traveling in a straight line over Rt. 10 in Haverhill NH.I was driving south on route 10, just outside of the village of Woodsville, in the town of Haverhill, New Hampshire at 2205 on Friday, April 15 of this year.  I noted a green teardrop shaped light, with an orange glow around it, traveling due west over the Grafton County Complex then over the Connecticut River into Vermont.  The light seemed to be a couple of hundred feet up in the air, and was moving in a straight line.The shape of the light did not change shape, there was no noise, and the body of the light had a brilliant green color like that of a Granny Smith apple.  The orange color outlining this green light was thin and the hue of embers you would see in your fireplace.  I couldn't make out any solid object as it seemed to be pure light.  The light did not affect the electrical system of my car, nor did I feel any different while witnessing it.",Duration:15 seconds,"Location: Woodsville, NH",Occurred : 4/14/2017 22:05  (Entered as : 04/14/17 22:05),Posted: 4/20/2017,Reported: 4/15/2017 7:09:22 AM 07:09,Shape: Teardrop
1931,"Bright orange egg shaped lights shining in my windows.For the last month there have been green, red, white, orange and sometimes blue lights shining in my bedroom window after dark and especially while I am sleeping.  These lights can be blinding at times.  Each week there seems to be more and more of them.Recently while driving home from a friends house a orange egg shaped bright light about the size of a plate or larger came flying up to the tail end of the car from the field and stayed along side the car for a couple of miles.  It was so close you could see the light reflecting off the back.  Soon after, a green one appeared, following the orange light.  We began driving faster and then the lights came to a sudden stop at a four way on some gravel roads and just sat there like they were looking at us.  These lights shine every window in my house each night while everyone is trying to sleep and it is starting to keep my children awake and scare them.",Duration:All Night,"Location: Saint James, MO",Occurred : 4/14/2017 22:00  (Entered as : 04/14/2017 22:00),Posted: 4/20/2017,Reported: 4/18/2017 1:22:49 PM 13:22,Shape: Egg
1932,"Solid pair of lights moving very fast with up and down motion across the night sky.Saw 2 lights side by side.  Sure it was one craft.  Was about the same size as the stars but brighter.  Moved from my far right to my far left while slowly moving up and down.  No noise.  Not a plane or anything I've seen before.  I have lived near The Space and Rocket center for 25yrs.  Very fast.  Faster than any jet or airplane.  From my view the round lights were about a 1/4 in. apart, horizontal never vertical.  I noticed my computer humming/static and the electricity in the house went on and off 3xs before I went outside to look up.((NUFORC Note:  Source of the report elects to remain totally anonymous; provides no contact information.  PD))",Duration:2 minutes,"Location: Grant, AL",Occurred : 4/14/2017 22:00  (Entered as : 04\14\17 22:00),Posted: 4/20/2017,Reported: 4/14/2017 9:26:18 PM 21:26,Shape: Light
1933,"Dull object changing shape and flashing while moving in and out of visionIt was a warm night in Malibu, California; I was approximately half a mile from the ocean shore and the sky was particularly clear for a Los Angeles night.  Around 9:30, a friend and I went outside to hammock.  Around 9:50, my friend pointed out a strange ""white, but not bright"" object in the sky.  I looked up to see a large, floating object closer than a plane would fly.  As we observed the moving object, a plane flew high above it (it was descending into LAX), meaning the unidentified object was much closer to Earth than we first realized.I would describe the sighting as not a bright white object, but a dull almost brown shape that was changing size in a repetitive pattern.  It would twirl and become quite large, but get smaller as it rotated - only to be large again within seconds.  I would estimate the size of it to be fifty times the size of a star from the naked human eye on Earth.  Also, there seemed to be a red, glowing light from the core of the flying object.  I went inside to grab some binoculars, and within three minutes the object had moved to the south east towards Los Angeles and had become much smaller, as if it was flying further away.  We continued to watch it, along with a couple of other friends, as it gradually became smaller.  All the while, it continued to move in the same pattern.  Within several minutes, at around 10:04 pm, the object disappeared from the atmosphere.  We witnessed only one object in this whole ordeal.",Duration:14 minutes,"Location: Malibu, CA",Occurred : 4/14/2017 21:50  (Entered as : 04/14/17 21:50),Posted: 4/20/2017,Reported: 4/14/2017 10:28:23 PM 22:28,Shape: Changing
1934,"Blue lights descending for about 2 seconds in Woodbury, New York.We looked out our window and saw a blue, diamonds shaped light in the sky.  It was descending into the sky for about 2 seconds then vanished.  We went outside to check but nothing was there.  We think it was silent.",Duration:2 seconds,"Location: Woodbury, NY",Occurred : 4/14/2017 21:00  (Entered as : 4/14/17 21:00),Posted: 4/20/2017,Reported: 4/14/2017 9:10:06 PM 21:10,Shape: Diamond
1935,"Formation of lights unable to identify along with not knowing were the loud explosion sound came from, which startled my dogs.There was a loud bang, like and explosion.  When my friend and I went out and looked, we saw 3 bright lights, equally spaced.  Then noticed a faint one of to the left, also equally spaced as if on the outside of a sphere.At first thought it could be Orion's Belt, but it is in the wrong formation and location.",Duration:15 minutes,"Location: Poland, ME",Occurred : 4/14/2017 20:41  (Entered as : 04/14/2017 20:41),Posted: 4/20/2017,Reported: 4/14/2017 6:10:40 PM 18:10,Shape: Unknown
1936,"Unbelievably fast object east of Albuquerque,NMI was watching the space station.  I saw a small light like a star east of Albuquerque.  It was moving up and S to N very fast.  It appeared to travel 50 + miles in less than 5 seconds.  I would guess it was 50 to 75 miles away.",Duration:5 seconds,"Location: Albuquerque, NM",Occurred : 4/14/2017 20:28  (Entered as : 4/14/17 20:28),Posted: 4/20/2017,Reported: 4/15/2017 3:04:54 PM 15:04,Shape: Light
1937,Noticed 3 round perfect bright LED colored bright lights that were shaped semi-pyramid formation.((NUFORC Note:  Source of the report elects to remain totally anonymous; provides no contact information.  PD)),Duration:20 seconds,"Location: Clearwater, FL",Occurred : 4/14/2017 19:45  (Entered as : 04/14/17 19:45),Posted: 4/20/2017,Reported: 4/14/2017 6:56:43 PM 18:56,Shape: Unknown
1938,"Was driving  down the road, when i looked up and saw a bright white light moving slow from north to south it wasnt a star or a plane or helicopter it was a ufo and i have photos  untouched....with  100 percent  proof we are not alone",Duration:50 seconds,"Location: Marne, MI",Occurred : 4/14/2017 18:00  (Entered as : 04/14/17 18:00),Posted: 8/24/2017,Reported: 8/20/2017 5:46:35 AM 05:46,Shape: Sphere
1939,Was driving  down the road when i looked up and saw a bright white light moving slow from north to south it wasnt a star or a plane or helicopter it was a ufo and i have photos  untouched....with  100 percent  proof we are not alone,Duration:50 seconds,"Location: Marne, MI",Occurred : 4/14/2017 18:00  (Entered as : 04/14/17 18:00),Posted: 8/24/2017,Reported: 8/19/2017 3:19:59 PM 15:19,Shape: Sphere
1940,"I was driving on 405 freeway going north.  I noticed red flashing orbs side by side.I noticed red flashing orbs side by side, I thought it was a helicopter, but it didn't have a front light.  Or shape of a helicopter.  It was just hovering a cross freeway coming from north east a cross freeway going southwest.  Low altitude, and would pause at times.  It continued going on left side of freeway.",Duration:5+ minutes,"Location: Irvine/Costa Mesa (between), CA",Occurred : 4/14/2017 02:10  (Entered as : 04-14-17 02:10),Posted: 4/20/2017,Reported: 4/14/2017 10:41:47 AM 10:41,Shape: Circle
1941,"It was a round sphere with a ring around it the back side of the ring looked shadowed front the center sphere the sphere and right were green in color and it moved in a swooping motion very fast and changing direction very quickly then disappeared was watching it when my girlfriend pointed at it and said what is that and no sooner it disappeared.((NUFORC Note:  We have amended the time, assuming a nighttime sighting.  PD))((NUFORC Note:  Source of the report elects to remain totally anonymous; provides no contact information.  PD))",Duration:10 seconds,"Location: Jackson, OH",Occurred : 4/14/2017 00:45  (Entered as : 4/14/17 12:45),Posted: 4/20/2017,Reported: 4/13/2017 10:29:16 PM 22:29,Shape: Circle
